choice,reward,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,t
5,0,15,3,0,37,0,0,17,0,0,0,3,0,0,88,0,0,0,0,2,0,0,0,0,0,1,0,0,4,6,0,0,0,1,0,1,0,8,2,0,0,0,0,2,0,0,0,3,1,1,0,0,0,4,0,0,19,0,0,0,0,0,0,0,1,4,0,15,0,2,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,4,1,0,7,4,0,0,10,4325
3,0,34,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,5,1,29,4,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,11,12,9,0,5,0,0,0,0,0,0,0,40,0,0,0,0,26,0,0,0,0,0,0,0,19,0,0,4326
1,1,8,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,9,0,0,8,11,0,0,0,0,0,24,27,0,7,2,5,0,0,2,0,0,0,0,0,0,0,0,0,7,43,0,0,0,8,1,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,58,6,0,0,0,0,0,4,0,8,0,0,0,0,0,21,0,19,1,0,0,4327
4,0,1,2,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,27,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,8,35,1,0,16,0,3,5,0,0,2,4,0,0,0,1,0,0,1,0,45,1,0,0,2,0,0,0,0,0,23,0,0,0,5,0,0,2,0,0,0,0,0,6,0,1,0,0,2,0,3,6,3,0,0,15,4328
3,0,7,0,0,36,6,0,0,0,0,24,0,0,7,0,1,0,0,11,3,0,0,6,0,0,0,16,44,2,0,0,0,0,0,1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,7,0,3,0,0,0,0,0,0,2,1,0,0,1,0,1,1,52,0,0,0,0,0,0,0,1,0,0,13,33,7,0,4329
2,1,0,4,29,0,1,0,0,3,0,1,0,2,0,0,0,0,0,0,14,0,24,0,2,3,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,2,28,7,0,8,0,3,1,0,0,6,1,0,0,0,0,0,0,1,0,54,0,0,0,2,0,0,0,0,0,19,0,1,0,2,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,5,2,2,0,0,11,4330
5,0,13,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,3,2,0,0,8,13,0,0,0,0,0,20,30,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,31,0,0,0,6,1,3,5,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,11,0,0,0,0,63,3,0,0,0,0,1,10,0,4,0,0,0,0,0,17,0,14,0,0,0,4331
5,0,10,5,1,29,0,0,17,0,0,0,2,0,0,96,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,1,0,0,1,0,1,0,9,2,0,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0,0,21,0,0,0,0,0,1,0,2,1,0,13,0,1,0,6,16,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,7,0,0,6,0,1,0,13,4332
3,0,2,0,0,45,11,0,2,0,0,0,16,0,0,2,0,0,0,2,1,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,55,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,32,0,0,0,0,0,1,0,16,0,0,0,1,0,0,11,0,1,27,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,0,0,0,18,0,0,0,0,0,4333
5,0,2,3,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,25,0,1,5,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,1,2,29,6,0,13,0,9,1,0,2,6,2,1,0,0,0,0,0,1,0,44,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,2,4,0,0,0,10,4334
5,0,11,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,4,5,0,0,6,9,0,0,0,0,0,19,32,0,6,2,4,0,0,2,0,0,0,0,0,0,0,0,0,12,42,0,0,0,4,1,5,5,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,54,4,0,0,0,0,0,6,0,4,0,0,0,0,0,18,0,24,0,0,0,4335
2,0,41,0,1,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,1,1,38,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,8,17,6,0,4,0,0,0,0,0,0,0,26,0,0,0,0,25,1,0,0,0,0,0,0,18,0,0,4336
3,0,5,0,0,19,3,0,0,0,0,29,0,0,4,0,0,0,0,14,4,0,0,3,0,0,0,29,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,6,0,5,0,0,0,0,0,0,5,1,1,0,3,0,0,3,62,0,0,1,0,0,0,1,5,0,0,17,30,7,0,4337
3,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,25,0,1,3,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,43,0,0,2,0,3,29,8,0,16,0,8,5,1,0,2,1,0,0,0,0,0,0,1,0,48,0,0,0,5,0,0,0,0,0,16,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,3,8,2,0,0,5,4338
1,0,0,1,35,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,23,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,1,1,36,5,0,9,0,5,3,0,1,2,2,0,0,0,0,0,0,1,0,46,0,0,0,1,0,0,0,1,0,21,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,2,3,1,0,0,11,4339
2,0,24,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,5,2,0,0,0,2,40,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,45,6,18,4,0,6,0,0,0,0,0,0,0,36,0,0,1,1,16,0,0,0,0,0,0,0,19,0,1,4340
1,0,64,0,0,15,0,0,1,0,0,34,0,0,26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,0,0,0,0,7,7,12,0,8,0,1,1,0,0,0,0,49,0,0,12,11,0,0,0,1,0,3,0,1,0,0,0,0,8,0,0,0,0,0,2,7,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,5,0,0,0,4341
4,0,41,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,4,0,0,0,2,0,29,4,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,38,13,15,7,0,3,0,0,0,0,0,0,0,39,0,0,0,2,22,1,0,0,0,0,0,0,13,0,2,4342
2,0,5,0,0,36,10,0,1,0,0,0,11,0,0,1,0,0,0,4,1,8,1,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,63,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,4,42,0,0,0,0,0,0,0,15,1,0,0,0,0,0,12,0,1,17,0,1,0,0,0,3,0,0,0,0,0,7,0,3,0,1,0,2,19,0,0,0,0,0,4343
1,0,0,0,38,0,6,0,0,0,0,12,14,0,0,0,0,25,0,0,5,0,43,1,0,0,0,0,1,0,0,21,1,2,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,8,8,0,1,0,0,9,0,0,2,1,0,0,0,0,0,2,0,49,0,1,0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344
2,0,7,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,6,0,0,3,8,0,0,0,0,1,17,31,0,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,10,48,0,0,0,3,0,3,8,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,66,5,0,0,0,0,0,5,0,3,0,0,0,2,0,15,0,16,2,0,0,4345
1,0,1,0,0,39,22,0,0,0,0,0,14,0,1,1,0,0,0,2,1,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,56,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,2,0,3,36,0,0,0,0,0,0,0,13,3,0,0,2,0,0,11,0,1,21,0,0,0,0,0,3,0,0,0,0,0,6,0,2,0,1,0,0,11,0,0,0,0,0,4346
2,0,11,6,0,30,0,0,16,0,0,0,0,0,0,105,0,0,0,0,2,0,0,0,0,0,0,0,0,2,9,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,0,0,23,0,0,0,0,0,0,0,2,2,5,14,0,4,0,3,19,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,3,0,1,0,7,3,0,5,0,0,0,8,4347
3,0,1,0,0,26,4,0,0,0,0,36,0,0,5,0,0,0,0,11,2,0,0,1,0,1,0,32,37,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,1,3,0,0,0,0,10,0,3,0,0,0,0,0,0,2,7,0,0,2,0,2,1,48,0,0,1,0,0,0,2,4,0,0,17,24,4,0,4348
2,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,36,0,0,1,0,2,20,4,0,13,0,4,2,0,0,1,2,0,0,0,1,0,0,1,0,58,0,0,0,2,0,0,0,0,0,34,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,6,0,3,3,1,0,0,12,4349
2,0,33,0,5,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,1,0,1,2,1,42,4,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43,6,13,6,1,2,0,0,0,0,0,0,0,25,0,0,0,1,21,0,0,0,0,0,0,0,13,0,0,4350
5,0,43,0,3,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,5,1,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,9,11,5,0,4,0,0,0,0,0,0,0,33,0,0,1,1,18,2,0,0,0,0,0,0,10,0,1,4351
5,0,0,1,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21,0,19,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,3,37,4,0,9,1,8,1,0,0,6,1,0,0,0,0,0,0,1,0,44,1,0,0,1,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,7,0,3,1,0,0,0,8,4352
2,1,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25,0,1,4,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,4,31,2,0,4,0,6,0,0,1,0,4,0,0,0,0,0,0,0,0,59,1,0,0,3,1,0,0,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,2,10,1,0,0,16,4353
5,0,40,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,1,0,0,3,0,44,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48,7,16,5,1,1,0,0,0,0,0,0,0,32,0,0,0,1,14,1,0,0,0,0,0,0,10,0,0,4354
4,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,5,0,0,2,14,0,0,0,0,0,23,26,0,6,3,3,0,0,3,0,0,0,0,0,0,0,0,0,10,35,0,0,0,12,1,4,5,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,62,3,0,0,0,0,0,8,0,1,0,0,0,0,0,22,0,22,0,0,0,4355
2,0,12,3,0,34,0,0,19,0,0,0,1,0,0,97,0,0,0,0,2,1,0,0,0,0,0,0,0,1,6,0,0,0,2,0,3,0,7,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,1,0,3,13,0,5,1,5,23,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,8,1,0,3,2,0,0,5,4356
2,0,27,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,3,0,37,2,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,47,12,16,5,1,2,0,0,0,0,0,0,0,42,0,0,0,0,18,0,0,0,0,0,0,0,14,0,2,4357
5,0,11,6,0,40,0,0,24,0,0,0,0,0,0,88,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,1,0,6,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,1,1,12,0,2,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,4,0,2,0,12,1,0,4,0,1,0,8,4358
4,0,6,4,2,43,0,0,14,0,0,0,1,0,0,97,0,0,0,0,4,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,18,0,0,0,0,0,1,0,3,2,3,8,0,2,0,6,15,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,1,5,0,2,0,8,0,0,1,0,1,0,5,4359
3,1,0,0,0,0,0,74,0,0,0,1,1,20,1,0,0,35,0,0,0,5,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,4,7,0,0,0,2,0,0,2,18,28,0,0,0,0,0,0,0,0,1,36,0,11,0,0,0,0,4,0,3,0,0,4,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,10,4360
5,0,41,0,1,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,3,0,0,0,3,1,32,2,0,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,10,3,1,2,0,0,0,0,0,0,0,40,0,0,1,0,27,0,0,0,0,0,0,0,16,0,0,4361
2,0,29,0,1,42,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,2,1,0,1,3,3,33,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,11,15,6,0,1,0,0,0,0,0,0,0,47,0,0,0,2,25,1,0,0,0,0,0,0,10,0,0,4362
4,0,0,0,0,0,0,73,0,0,0,0,1,14,1,0,0,34,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5,0,0,0,1,0,0,1,19,39,0,0,0,0,0,0,0,0,1,33,0,9,0,0,0,0,7,1,1,0,0,3,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,2,16,10,4363
2,0,68,0,0,18,0,0,0,0,0,43,0,1,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,13,1,0,0,0,0,13,2,7,0,5,0,1,2,0,0,0,0,31,0,0,12,5,0,0,0,1,0,6,0,0,0,0,0,0,12,0,0,0,0,0,1,5,2,0,0,0,1,0,0,2,0,0,0,5,0,0,0,6,4,0,0,0,4364
2,0,0,0,0,0,0,82,0,0,0,0,1,24,2,0,0,23,0,0,0,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,0,0,2,0,0,2,27,35,0,0,0,0,0,0,0,2,1,25,0,14,0,0,0,0,4,2,2,0,0,3,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,10,6,4365
5,0,1,1,47,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,17,0,27,0,1,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,2,0,3,32,2,0,8,0,7,2,0,1,1,1,0,0,0,0,0,0,0,0,44,0,0,0,2,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,7,1,0,0,12,4366
3,0,2,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,31,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,2,0,2,31,1,0,11,0,5,0,0,1,1,6,0,0,0,1,0,0,0,0,46,1,0,0,1,0,0,0,0,0,24,0,0,0,6,0,0,0,0,1,0,0,0,6,0,2,0,0,5,0,1,5,0,0,0,14,4367
4,0,26,0,1,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,1,47,2,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,13,16,6,0,4,0,0,0,0,0,0,0,27,0,0,0,0,15,1,0,0,0,0,0,0,12,0,2,4368
5,0,6,3,0,28,0,0,20,0,0,0,0,0,0,107,0,0,0,0,7,0,0,0,0,0,1,0,0,0,12,0,0,0,1,0,1,0,7,1,0,0,0,0,1,0,0,0,4,1,2,0,0,0,2,0,0,23,0,0,0,0,0,1,0,0,1,3,8,0,1,0,5,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,6,1,1,0,11,4369
1,0,15,3,0,37,0,0,13,0,0,0,3,0,0,96,0,0,0,0,5,0,0,0,0,0,1,0,0,3,7,0,0,0,1,0,1,0,13,1,0,0,0,0,2,0,0,0,6,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,3,1,12,0,3,0,3,18,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,6,2,0,5,0,0,0,7,4370
5,0,30,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,1,0,0,1,3,43,3,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,13,16,7,0,2,0,0,0,0,0,0,0,36,0,0,0,2,16,0,0,0,0,0,0,0,17,0,0,4371
1,0,67,0,0,22,0,0,1,0,0,24,0,3,21,0,0,0,0,1,0,0,3,0,1,0,0,1,0,3,0,0,0,0,0,0,4,0,2,9,0,0,0,0,0,16,6,12,0,6,0,2,1,0,0,0,0,34,0,0,9,7,0,0,1,1,0,4,0,0,1,0,0,0,13,0,0,0,0,0,1,7,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,3,7,0,0,0,4372
3,0,11,4,0,33,0,0,20,0,0,0,2,1,0,84,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,2,0,6,2,0,0,0,0,2,0,0,0,9,0,2,0,0,0,3,0,0,28,0,0,0,0,0,3,0,3,1,4,11,0,2,0,3,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,0,0,4,2,0,0,9,4373
3,0,2,0,0,48,12,1,1,0,0,0,19,0,0,1,0,0,0,2,3,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,45,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,1,4,38,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,31,0,1,0,0,0,4,0,0,0,0,0,10,0,2,0,1,0,0,12,0,0,0,0,0,4374
4,0,1,24,2,0,0,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,11,2,0,0,0,2,0,1,0,0,0,0,6,0,5,27,1,0,0,0,23,0,0,0,0,4,0,0,0,4,2,4,0,0,23,0,1,22,0,0,0,0,25,12,0,12,0,0,0,0,0,0,2,35,0,0,0,0,4375
2,0,1,0,0,31,6,0,0,0,0,25,0,0,6,0,0,0,0,12,1,0,0,12,0,0,0,13,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,4,1,1,0,0,0,0,18,0,2,0,0,0,0,0,0,3,2,0,0,1,0,1,0,53,0,0,0,0,0,0,0,3,0,0,15,33,8,0,4376
5,0,65,0,0,21,0,0,0,0,0,32,0,2,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,7,0,4,7,0,0,0,0,0,12,3,4,0,8,0,3,2,0,0,0,0,46,0,0,10,7,0,0,0,1,0,5,0,0,2,0,0,0,11,0,0,0,0,0,3,6,3,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0,4377
4,0,0,2,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,15,0,1,3,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,46,0,0,4,0,1,30,3,0,12,0,7,2,0,0,2,1,2,0,0,1,0,0,1,0,57,0,0,0,1,0,0,0,0,0,19,0,0,0,5,0,0,1,0,2,0,0,0,4,0,0,0,0,6,0,2,4,1,0,0,7,4378
1,0,10,8,0,39,0,0,21,0,0,0,1,0,0,76,0,0,0,0,2,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,5,2,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,5,8,0,2,0,7,17,0,0,0,2,4,0,0,0,0,0,0,0,1,3,0,0,5,0,2,0,9,0,0,10,0,2,0,7,4379
2,0,52,0,0,18,0,0,0,0,0,33,0,2,29,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,13,5,6,0,6,0,0,1,0,0,0,0,35,0,2,16,6,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,1,0,0,1,7,4,0,0,0,4,0,0,1,1,0,0,5,0,0,0,4,12,0,0,0,4380
4,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,18,0,1,4,0,6,1,1,0,0,2,0,0,0,0,0,0,0,0,54,0,0,2,0,2,37,3,0,8,0,9,1,0,4,5,1,0,0,0,0,0,0,0,0,48,1,0,0,3,0,0,0,0,0,22,0,0,0,7,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,0,9,4381
3,0,1,3,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16,0,19,0,1,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,5,31,3,0,8,0,6,2,0,0,1,4,1,0,0,0,0,0,1,0,58,0,0,0,2,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,6,1,0,0,15,4382
1,0,2,2,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,18,0,1,2,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,38,0,0,1,0,3,35,6,0,7,0,11,3,0,0,3,2,0,0,0,2,0,0,3,0,50,0,0,0,2,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,1,5,1,0,0,15,4383
4,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,24,0,0,2,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,3,29,5,0,19,0,4,6,0,1,1,2,0,0,0,1,0,0,0,0,47,1,0,0,5,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,1,2,2,0,0,13,4384
1,0,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,29,0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,2,21,6,0,5,1,5,1,0,0,5,2,0,0,0,1,0,0,0,0,45,0,0,0,1,0,0,0,1,0,25,0,0,0,7,0,0,2,0,0,0,0,0,5,0,0,0,0,7,0,1,6,0,0,0,13,4385
1,0,43,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,10,0,0,0,1,1,0,1,0,2,42,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,16,4,0,5,0,0,0,0,0,0,0,27,0,0,0,2,20,1,0,0,0,0,0,0,13,0,1,4386
5,0,27,0,1,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,4,0,41,3,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,43,7,16,3,1,6,0,0,0,0,0,0,0,32,0,0,1,1,29,0,0,0,0,0,0,0,13,0,0,4387
4,0,0,0,0,0,0,94,0,1,0,0,0,13,2,0,0,32,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,5,2,0,0,0,1,0,0,1,24,17,0,0,0,0,0,0,0,0,0,36,1,5,0,1,0,0,6,6,3,0,0,4,2,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,9,13,4388
5,0,39,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,6,0,0,0,3,1,40,5,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,43,11,8,8,0,5,0,0,0,0,0,0,0,29,0,0,0,0,24,3,0,0,0,0,0,0,13,0,0,4389
5,0,9,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,7,0,0,9,8,0,0,0,0,0,19,33,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,4,0,2,2,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,62,4,0,0,0,0,0,10,0,3,0,0,0,1,0,11,0,23,2,0,0,4390
